line,departure_name,departure_short_name,departure_day,departure_time,arrival_time,arrival_day,arrival_name,arrival_short_name,distance,pause,rotation_id,vehicle_type
370,S+U Hermannstr.,SUHM09B,Saturday,9.96666666666666,10.1666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,10.1666666666666,10.3,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,10.4666666666666,10.6666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,10.6666666666666,10.8,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,10.9666666666666,11.1666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,11.1666666666666,11.3,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,11.4666666666666,11.6666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,11.6666666666666,11.8,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,11.9666666666666,12.1666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,12.1666666666666,12.3,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,12.4666666666666,12.6666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,12.6666666666666,12.8,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,12.9666666666666,13.1666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,13.1666666666666,13.3,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,13.4666666666666,13.6666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,13.6666666666666,13.8,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,13.9666666666666,14.1666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,14.1666666666666,14.3,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,14.4666666666666,14.6666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,14.6666666666666,14.8,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,14.9666666666666,15.1666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,15.1666666666666,15.3,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,15.4666666666666,15.6666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,15.6666666666666,15.8,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,15.9666666666666,16.1666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,16.1666666666666,16.3,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,16.4666666666666,16.6666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,16.6666666666666,16.8,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,16.9666666666666,17.1666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,17.1666666666666,17.3,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,17.4666666666666,17.6666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,17.6666666666666,17.8,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,17.9666666666666,18.1666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,18.1666666666666,18.3,Saturday,S+U Hermannstr.,SUHM09B,2169,10,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,18.4666666666666,18.6666666666666,Saturday,Neuköllnische Brücke,NKBR04BA,2952,0,4731254,CKB
370,Neuköllnische Brücke,NKBR04BA,Saturday,18.6666666666666,18.8,Saturday,S+U Hermannstr.,SUHM09B,2169,0,4731254,CKB
370,S+U Hermannstr.,SUHM09B,Saturday,18.8,18.8,Saturday,Betriebshof A,BF A A,0.06,0,4731254,CKB
N23,Betriebshof A,BF A E,Sunday,0.383333333333333,0.383333333333333,Sunday,Mäckeritzwiesen,MAWI01B,0.06,0,4317771,CKB
N23,Mäckeritzwiesen,MAWI01B,Sunday,0.383333333333333,0.5,Sunday,U Rohrdamm,URDM01B,2577,9,4317771,CKB
N39,U Rohrdamm,URDM01B,Sunday,0.65,0.9,Sunday,Mertensstr.,MTNS01B,5937,9,4317771,CKB
N39,Mertensstr.,MTNS01B,Sunday,1.05,1.28333333333333,Sunday,U Rohrdamm,URDM02B,6.19,0,4317771,CKB
N23,U Rohrdamm,URDM02B,Sunday,1.28333333333333,1.38333333333333,Sunday,Mäckeritzwiesen,MAWI01B,2555,0,4317771,CKB
N23,Mäckeritzwiesen,MAWI01B,Sunday,1.38333333333333,1.5,Sunday,U Rohrdamm,URDM01B,2577,9,4317771,CKB
N39,U Rohrdamm,URDM01B,Sunday,1.65,1.9,Sunday,Mertensstr.,MTNS01B,5937,9,4317771,CKB
N39,Mertensstr.,MTNS01B,Sunday,2.05,2.28333333333333,Sunday,U Rohrdamm,URDM02B,6.19,0,4317771,CKB
N23,U Rohrdamm,URDM02B,Sunday,2.28333333333333,2.38333333333333,Sunday,Mäckeritzwiesen,MAWI01B,2555,0,4317771,CKB
N23,Mäckeritzwiesen,MAWI01B,Sunday,2.38333333333333,2.5,Sunday,U Rohrdamm,URDM01B,2577,9,4317771,CKB
N39,U Rohrdamm,URDM01B,Sunday,2.65,2.9,Sunday,Mertensstr.,MTNS01B,5937,9,4317771,CKB
N39,Mertensstr.,MTNS01B,Sunday,3.05,3.28333333333333,Sunday,U Rohrdamm,URDM02B,6.19,0,4317771,CKB
N23,U Rohrdamm,URDM02B,Sunday,3.28333333333333,3.38333333333333,Sunday,Mäckeritzwiesen,MAWI01B,2555,0,4317771,CKB
N23,Mäckeritzwiesen,MAWI01B,Sunday,3.38333333333333,3.5,Sunday,U Rohrdamm,URDM01B,2577,9,4317771,CKB
N39,U Rohrdamm,URDM01B,Sunday,3.65,3.9,Sunday,Mertensstr.,MTNS01B,5937,9,4317771,CKB
N39,Mertensstr.,MTNS01B,Sunday,4.05,4.28333333333333,Sunday,U Rohrdamm,URDM02B,6.19,0,4317771,CKB
N23,U Rohrdamm,URDM02B,Sunday,4.28333333333333,4.38333333333333,Sunday,Mäckeritzwiesen,MAWI01B,2555,0,4317771,CKB
N23,Mäckeritzwiesen,MAWI01B,Sunday,4.38333333333333,4.5,Sunday,U Rohrdamm,URDM01B,2577,9,4317771,CKB
N39,U Rohrdamm,URDM01B,Sunday,4.65,4.9,Sunday,Mertensstr.,MTNS01B,5937,9,4317771,CKB
N39,Mertensstr.,MTNS01B,Sunday,5.05,5.28333333333333,Sunday,U Rohrdamm,URDM02B,6.19,0,4317771,CKB
N23,U Rohrdamm,URDM02B,Sunday,5.28333333333333,5.38333333333333,Sunday,Mäckeritzwiesen,MAWI01B,2555,0,4317771,CKB
N23,Mäckeritzwiesen,MAWI01B,Sunday,5.38333333333333,5.5,Sunday,U Rohrdamm,URDM01B,2577,9,4317771,CKB
N39,U Rohrdamm,URDM01B,Sunday,5.65,5.9,Sunday,Mertensstr.,MTNS01B,5937,9,4317771,CKB
N39,Mertensstr.,MTNS01B,Sunday,6.05,6.28333333333333,Sunday,U Rohrdamm,URDM02B,6.19,0,4317771,CKB
N23,U Rohrdamm,URDM02B,Sunday,6.28333333333333,6.38333333333333,Sunday,Mäckeritzwiesen,MAWI01B,2555,0,4317771,CKB
N23,Mäckeritzwiesen,MAWI01B,Sunday,6.38333333333333,6.5,Sunday,U Rohrdamm,URDM01B,2577,9,4317771,CKB
N39,U Rohrdamm,URDM01B,Sunday,6.65,6.9,Sunday,Mertensstr.,MTNS01B,5937,0,4317771,CKB
N39,Mertensstr.,MTNS01B,Sunday,6.9,6.9,Sunday,Betriebshof A,BF A A,0.06,0,4317771,CKB
N39,Betriebshof A,BF A E,Sunday,0.55,0.55,Sunday,Mertensstr.,MTNS01B,0.06,0,4317937,CKB
N39,Mertensstr.,MTNS01B,Sunday,0.55,0.783333333333333,Sunday,U Rohrdamm,URDM02B,6.19,0,4317937,CKB
N23,U Rohrdamm,URDM02B,Sunday,0.783333333333333,0.883333333333333,Sunday,Mäckeritzwiesen,MAWI01B,2555,0,4317937,CKB
N23,Mäckeritzwiesen,MAWI01B,Sunday,0.883333333333333,1.0,Sunday,U Rohrdamm,URDM01B,2577,9,4317937,CKB
N39,U Rohrdamm,URDM01B,Sunday,1.15,1.4,Sunday,Mertensstr.,MTNS01B,5937,9,4317937,CKB
N39,Mertensstr.,MTNS01B,Sunday,1.55,1.78333333333333,Sunday,U Rohrdamm,URDM02B,6.19,0,4317937,CKB
