timestamp,Kategorie,Netzentgelt [EUR/kWh],Strompreis konstant [EUR/kWh],Strompreis Boerse [EUR/kWh],Gesamtpreis [EUR/kWh],Gesamtpreis Boerse [EUR/kWh]
2018-01-04 08:00:00+01:00,1,0.0237,0.1603,0.1493,0.184,0.173
2018-01-04 08:15:00+01:00,3,0.0349,0.1603,0.1493,0.1952,0.1842
2018-01-04 08:30:00+01:00,1,0.0237,0.1603,0.1493,0.184,0.173
2018-01-04 08:45:00+01:00,1,0.0237,0.1603,0.1493,0.184,0.173
2018-01-04 09:00:00+01:00,1,0.0237,0.1603,0.1508,0.184,0.1746
2018-01-04 09:15:00+01:00,1,0.0237,0.1603,0.1508,0.184,0.1746
2018-01-04 09:30:00+01:00,1,0.0237,0.1603,0.1508,0.184,0.1746
2018-01-04 09:45:00+01:00,1,0.0237,0.1603,0.1508,0.184,0.1746
2018-01-04 10:00:00+01:00,1,0.0237,0.1603,0.1538,0.184,0.1775
2018-01-04 10:15:00+01:00,1,0.0237,0.1603,0.1538,0.184,0.1775
2018-01-04 10:30:00+01:00,1,0.0237,0.1603,0.1538,0.184,0.1775
2018-01-04 10:45:00+01:00,1,0.0237,0.1603,0.1538,0.184,0.1775
2018-01-04 11:00:00+01:00,1,0.0237,0.1603,0.1571,0.184,0.1808
2018-01-04 11:15:00+01:00,1,0.0237,0.1603,0.1571,0.184,0.1808
2018-01-04 11:30:00+01:00,1,0.0237,0.1603,0.1571,0.184,0.1808
2018-01-04 11:45:00+01:00,1,0.0237,0.1603,0.1571,0.184,0.1808
2018-01-04 12:00:00+01:00,1,0.0237,0.1603,0.1549,0.184,0.1786
2018-01-04 12:15:00+01:00,1,0.0237,0.1603,0.1549,0.184,0.1786
2018-01-04 12:30:00+01:00,1,0.0237,0.1603,0.1549,0.184,0.1786
2018-01-04 12:45:00+01:00,1,0.0237,0.1603,0.1549,0.184,0.1786
2018-01-04 13:00:00+01:00,1,0.0237,0.1603,0.1509,0.184,0.1746
2018-01-04 13:15:00+01:00,1,0.0237,0.1603,0.1509,0.184,0.1746
2018-01-04 13:30:00+01:00,1,0.0237,0.1603,0.1509,0.184,0.1746
2018-01-04 13:45:00+01:00,1,0.0237,0.1603,0.1509,0.184,0.1746
2018-01-04 14:00:00+01:00,1,0.0237,0.1603,0.1499,0.184,0.1737
2018-01-04 14:15:00+01:00,1,0.0237,0.1603,0.1499,0.184,0.1737
2018-01-04 14:30:00+01:00,1,0.0237,0.1603,0.1499,0.184,0.1737
2018-01-04 14:45:00+01:00,3,0.0349,0.1603,0.1499,0.1952,0.1848
2018-01-04 15:00:00+01:00,3,0.0349,0.1603,0.1509,0.1952,0.1858
2018-01-04 15:15:00+01:00,3,0.0237,0.1603,0.1509,0.184,0.1746
2018-01-04 15:30:00+01:00,3,0.0237,0.1603,0.1509,0.184,0.1746
2018-01-04 15:45:00+01:00,3,0.0237,0.1603,0.1509,0.184,0.1746
2018-01-04 16:00:00+01:00,3,0.0237,0.1603,0.1514,0.184,0.1751
2018-01-04 16:15:00+01:00,3,0.0237,0.1603,0.1514,0.184,0.1751
2018-01-04 16:30:00+01:00,3,0.0237,0.1603,0.1514,0.184,0.1751
2018-01-04 16:45:00+01:00,3,0.0237,0.1603,0.1514,0.184,0.1751
2018-01-04 17:00:00+01:00,3,0.0349,0.1603,0.1603,0.1952,0.1952
2018-01-04 17:15:00+01:00,3,0.0237,0.1603,0.1603,0.184,0.184
2018-01-04 17:30:00+01:00,3,0.0237,0.1603,0.1603,0.184,0.184
2018-01-04 17:45:00+01:00,3,0.0237,0.1603,0.1603,0.184,0.184
2018-01-04 18:00:00+01:00,3,0.0349,0.1603,0.1588,0.1952,0.1937
2018-01-04 18:15:00+01:00,3,0.0349,0.1603,0.1588,0.1952,0.1937
2018-01-04 18:30:00+01:00,3,0.0349,0.1603,0.1588,0.1952,0.1937
2018-01-04 18:45:00+01:00,3,0.0349,0.1603,0.1588,0.1952,0.1937
2018-01-04 19:00:00+01:00,3,0.0349,0.1603,0.1556,0.1952,0.1905
2018-01-04 19:15:00+01:00,3,0.0349,0.1603,0.1556,0.1952,0.1905
2018-01-04 19:30:00+01:00,3,0.0349,0.1603,0.1556,0.1952,0.1905
2018-01-04 19:45:00+01:00,3,0.0349,0.1603,0.1556,0.1952,0.1905
2018-01-04 20:00:00+01:00,3,0.0349,0.1603,0.1504,0.1952,0.1853
2018-01-04 20:15:00+01:00,3,0.0349,0.1603,0.1504,0.1952,0.1853
2018-01-04 20:30:00+01:00,3,0.0349,0.1603,0.1504,0.1952,0.1853
2018-01-04 20:45:00+01:00,3,0.0349,0.1603,0.1504,0.1952,0.1853
2018-01-04 21:00:00+01:00,3,0.0349,0.1603,0.1459,0.1952,0.1808
2018-01-04 21:15:00+01:00,3,0.0349,0.1603,0.1459,0.1952,0.1808
2018-01-04 21:30:00+01:00,3,0.0349,0.1603,0.1459,0.1952,0.1808
2018-01-04 21:45:00+01:00,3,0.0349,0.1603,0.1459,0.1952,0.1808
2018-01-04 22:00:00+01:00,3,0.0349,0.1603,0.1428,0.1952,0.1777
2018-01-04 22:15:00+01:00,3,0.0237,0.1603,0.1428,0.184,0.1665
2018-01-04 22:30:00+01:00,3,0.0237,0.1603,0.1428,0.184,0.1665
2018-01-04 22:45:00+01:00,3,0.0237,0.1603,0.1428,0.184,0.1665
2018-01-04 23:00:00+01:00,3,0.0237,0.1603,0.1369,0.184,0.1606
2018-01-04 23:15:00+01:00,3,0.0237,0.1603,0.1369,0.184,0.1606
2018-01-04 23:30:00+01:00,3,0.0237,0.1603,0.1369,0.184,0.1606
2018-01-04 23:45:00+01:00,1,0.0237,0.1603,0.1369,0.184,0.1606
2018-01-05 00:00:00+01:00,1,0.0237,0.1603,0.1148,0.184,0.1386
2018-01-05 00:15:00+01:00,1,0.0237,0.1603,0.1148,0.184,0.1386
2018-01-05 00:30:00+01:00,1,0.0237,0.1603,0.1148,0.184,0.1386
2018-01-05 00:45:00+01:00,1,0.0237,0.1603,0.1148,0.184,0.1386
2018-01-05 01:00:00+01:00,1,0.0237,0.1603,0.1079,0.184,0.1317
2018-01-05 01:15:00+01:00,1,0.0237,0.1603,0.1079,0.184,0.1317
2018-01-05 01:30:00+01:00,1,0.0237,0.1603,0.1079,0.184,0.1317
2018-01-05 01:45:00+01:00,1,0.0237,0.1603,0.1079,0.184,0.1317
2018-01-05 02:00:00+01:00,1,0.0237,0.1603,0.1088,0.184,0.1326
2018-01-05 02:15:00+01:00,1,0.0237,0.1603,0.1088,0.184,0.1326
2018-01-05 02:30:00+01:00,1,0.0237,0.1603,0.1088,0.184,0.1326
2018-01-05 02:45:00+01:00,1,0.0237,0.1603,0.1088,0.184,0.1326
2018-01-05 03:00:00+01:00,1,0.0237,0.1603,0.1094,0.184,0.1331
2018-01-05 03:15:00+01:00,1,0.0237,0.1603,0.1094,0.184,0.1331
2018-01-05 03:30:00+01:00,1,0.0237,0.1603,0.1094,0.184,0.1331
2018-01-05 03:45:00+01:00,1,0.0237,0.1603,0.1094,0.184,0.1331
2018-01-05 04:00:00+01:00,1,0.0237,0.1603,0.097,0.184,0.1208
2018-01-05 04:15:00+01:00,1,0.0237,0.1603,0.097,0.184,0.1208
2018-01-05 04:30:00+01:00,1,0.0237,0.1603,0.097,0.184,0.1208
2018-01-05 04:45:00+01:00,1,0.0237,0.1603,0.097,0.184,0.1208
2018-01-05 05:00:00+01:00,1,0.0237,0.1603,0.1178,0.184,0.1415
2018-01-05 05:15:00+01:00,1,0.0237,0.1603,0.1178,0.184,0.1415
2018-01-05 05:30:00+01:00,1,0.0237,0.1603,0.1178,0.184,0.1415
2018-01-05 05:45:00+01:00,1,0.0237,0.1603,0.1178,0.184,0.1415
2018-01-05 06:00:00+01:00,1,0.0237,0.1603,0.1305,0.184,0.1543
2018-01-05 06:15:00+01:00,1,0.0237,0.1603,0.1305,0.184,0.1543
2018-01-05 06:30:00+01:00,1,0.0237,0.1603,0.1305,0.184,0.1543
2018-01-05 06:45:00+01:00,1,0.0237,0.1603,0.1305,0.184,0.1543
2018-01-05 07:00:00+01:00,1,0.0237,0.1603,0.1393,0.184,0.163
2018-01-05 07:15:00+01:00,1,0.0237,0.1603,0.1393,0.184,0.163
2018-01-05 07:30:00+01:00,1,0.0237,0.1603,0.1393,0.184,0.163
2018-01-05 07:45:00+01:00,1,0.0237,0.1603,0.1393,0.184,0.163
2018-01-05 08:00:00+01:00,1,0.0237,0.1603,0.1451,0.184,0.1688
2018-01-05 08:15:00+01:00,1,0.0237,0.1603,0.1451,0.184,0.1688
2018-01-05 08:30:00+01:00,1,0.0237,0.1603,0.1451,0.184,0.1688
2018-01-05 08:45:00+01:00,1,0.0237,0.1603,0.1451,0.184,0.1688
2018-01-05 09:00:00+01:00,1,0.0237,0.1603,0.1452,0.184,0.1689
2018-01-05 09:15:00+01:00,1,0.0237,0.1603,0.1452,0.184,0.1689
2018-01-05 09:30:00+01:00,1,0.0237,0.1603,0.1452,0.184,0.1689
2018-01-05 09:45:00+01:00,1,0.0237,0.1603,0.1452,0.184,0.1689
2018-01-05 10:00:00+01:00,1,0.0237,0.1603,0.1478,0.184,0.1715
2018-01-05 10:15:00+01:00,1,0.0237,0.1603,0.1478,0.184,0.1715
2018-01-05 10:30:00+01:00,1,0.0237,0.1603,0.1478,0.184,0.1715
2018-01-05 10:45:00+01:00,1,0.0237,0.1603,0.1478,0.184,0.1715
2018-01-05 11:00:00+01:00,1,0.0237,0.1603,0.1483,0.184,0.172
2018-01-05 11:15:00+01:00,1,0.0237,0.1603,0.1483,0.184,0.172
2018-01-05 11:30:00+01:00,1,0.0237,0.1603,0.1483,0.184,0.172
2018-01-05 11:45:00+01:00,1,0.0237,0.1603,0.1483,0.184,0.172
2018-01-05 12:00:00+01:00,1,0.0237,0.1603,0.1506,0.184,0.1743
2018-01-05 12:15:00+01:00,1,0.0237,0.1603,0.1506,0.184,0.1743
2018-01-05 12:30:00+01:00,1,0.0237,0.1603,0.1506,0.184,0.1743
2018-01-05 12:45:00+01:00,1,0.0237,0.1603,0.1506,0.184,0.1743
2018-01-05 13:00:00+01:00,1,0.0237,0.1603,0.1526,0.184,0.1763
2018-01-05 13:15:00+01:00,1,0.0237,0.1603,0.1526,0.184,0.1763
2018-01-05 13:30:00+01:00,1,0.0237,0.1603,0.1526,0.184,0.1763
2018-01-05 13:45:00+01:00,1,0.0237,0.1603,0.1526,0.184,0.1763
2018-01-05 14:00:00+01:00,1,0.0237,0.1603,0.1529,0.184,0.1767
2018-01-05 14:15:00+01:00,1,0.0237,0.1603,0.1529,0.184,0.1767
2018-01-05 14:30:00+01:00,1,0.0237,0.1603,0.1529,0.184,0.1767
2018-01-05 14:45:00+01:00,1,0.0237,0.1603,0.1529,0.184,0.1767
2018-01-05 15:00:00+01:00,1,0.0237,0.1603,0.156,0.184,0.1797
2018-01-05 15:15:00+01:00,1,0.0237,0.1603,0.156,0.184,0.1797
2018-01-05 15:30:00+01:00,3,0.0237,0.1603,0.156,0.184,0.1797
2018-01-05 15:45:00+01:00,3,0.0237,0.1603,0.156,0.184,0.1797
2018-01-05 16:00:00+01:00,3,0.0237,0.1603,0.1566,0.184,0.1804
2018-01-05 16:15:00+01:00,3,0.0237,0.1603,0.1566,0.184,0.1804
2018-01-05 16:30:00+01:00,3,0.0237,0.1603,0.1566,0.184,0.1804
2018-01-05 16:45:00+01:00,3,0.0237,0.1603,0.1566,0.184,0.1804
2018-01-05 17:00:00+01:00,3,0.0237,0.1603,0.1652,0.184,0.1889
2018-01-05 17:15:00+01:00,3,0.0237,0.1603,0.1652,0.184,0.1889
2018-01-05 17:30:00+01:00,3,0.0237,0.1603,0.1652,0.184,0.1889
2018-01-05 17:45:00+01:00,3,0.0237,0.1603,0.1652,0.184,0.1889
2018-01-05 18:00:00+01:00,3,0.0237,0.1603,0.1663,0.184,0.19
2018-01-05 18:15:00+01:00,3,0.0237,0.1603,0.1663,0.184,0.19
2018-01-05 18:30:00+01:00,3,0.0237,0.1603,0.1663,0.184,0.19
2018-01-05 18:45:00+01:00,3,0.0237,0.1603,0.1663,0.184,0.19
2018-01-05 19:00:00+01:00,3,0.0349,0.1603,0.1628,0.1952,0.1977
2018-01-05 19:15:00+01:00,3,0.0349,0.1603,0.1628,0.1952,0.1977
2018-01-05 19:30:00+01:00,3,0.0349,0.1603,0.1628,0.1952,0.1977
2018-01-05 19:45:00+01:00,3,0.0349,0.1603,0.1628,0.1952,0.1977
2018-01-05 20:00:00+01:00,3,0.0349,0.1603,0.1512,0.1952,0.1861
2018-01-05 20:15:00+01:00,3,0.0349,0.1603,0.1512,0.1952,0.1861
2018-01-05 20:30:00+01:00,3,0.0349,0.1603,0.1512,0.1952,0.1861
2018-01-05 20:45:00+01:00,3,0.0349,0.1603,0.1512,0.1952,0.1861
2018-01-05 21:00:00+01:00,3,0.0349,0.1603,0.1488,0.1952,0.1837
2018-01-05 21:15:00+01:00,3,0.0349,0.1603,0.1488,0.1952,0.1837
2018-01-05 21:30:00+01:00,3,0.0349,0.1603,0.1488,0.1952,0.1837
2018-01-05 21:45:00+01:00,3,0.0349,0.1603,0.1488,0.1952,0.1837
2018-01-05 22:00:00+01:00,3,0.0349,0.1603,0.1488,0.1952,0.1837
2018-01-05 22:15:00+01:00,3,0.0349,0.1603,0.1488,0.1952,0.1837
2018-01-05 22:30:00+01:00,3,0.0349,0.1603,0.1488,0.1952,0.1837
2018-01-05 22:45:00+01:00,3,0.0349,0.1603,0.1488,0.1952,0.1837
2018-01-05 23:00:00+01:00,3,0.0237,0.1603,0.1451,0.184,0.1689
2018-01-05 23:15:00+01:00,3,0.0237,0.1603,0.1451,0.184,0.1689
2018-01-05 23:30:00+01:00,3,0.0237,0.1603,0.1451,0.184,0.1689
2018-01-05 23:45:00+01:00,3,0.0349,0.1603,0.1451,0.1952,0.18
2018-01-06 00:00:00+01:00,3,0.0349,0.1603,0.1383,0.1952,0.1732
2018-01-06 00:15:00+01:00,3,0.0349,0.1603,0.1383,0.1952,0.1732
2018-01-06 00:30:00+01:00,3,0.0349,0.1603,0.1383,0.1952,0.1732
2018-01-06 00:45:00+01:00,3,0.0349,0.1603,0.1383,0.1952,0.1732
2018-01-06 01:00:00+01:00,3,0.0349,0.1603,0.1374,0.1952,0.1723
2018-01-06 01:15:00+01:00,3,0.0349,0.1603,0.1374,0.1952,0.1723
2018-01-06 01:30:00+01:00,3,0.0349,0.1603,0.1374,0.1952,0.1723
2018-01-06 01:45:00+01:00,3,0.0349,0.1603,0.1374,0.1952,0.1723
2018-01-06 02:00:00+01:00,3,0.0349,0.1603,0.137,0.1952,0.1719
2018-01-06 02:15:00+01:00,1,0.0237,0.1603,0.137,0.184,0.1608
2018-01-06 02:30:00+01:00,1,0.0237,0.1603,0.137,0.184,0.1608
2018-01-06 02:45:00+01:00,1,0.0237,0.1603,0.137,0.184,0.1608
2018-01-06 03:00:00+01:00,1,0.0237,0.1603,0.1362,0.184,0.1599
2018-01-06 03:15:00+01:00,1,0.0237,0.1603,0.1362,0.184,0.1599
2018-01-06 03:30:00+01:00,1,0.0237,0.1603,0.1362,0.184,0.1599
2018-01-06 03:45:00+01:00,3,0.0349,0.1603,0.1362,0.1952,0.1711
2018-01-06 04:00:00+01:00,3,0.0349,0.1603,0.1359,0.1952,0.1708
2018-01-06 04:15:00+01:00,3,0.0349,0.1603,0.1359,0.1952,0.1708
2018-01-06 04:30:00+01:00,3,0.0349,0.1603,0.1359,0.1952,0.1708
2018-01-06 04:45:00+01:00,3,0.0349,0.1603,0.1359,0.1952,0.1708
2018-01-06 05:00:00+01:00,1,0.0237,0.1603,0.1376,0.184,0.1613
2018-01-06 05:15:00+01:00,1,0.0237,0.1603,0.1376,0.184,0.1613
2018-01-06 05:30:00+01:00,1,0.0237,0.1603,0.1376,0.184,0.1613
2018-01-06 05:45:00+01:00,1,0.0237,0.1603,0.1376,0.184,0.1613
2018-01-06 06:00:00+01:00,1,0.0237,0.1603,0.1389,0.184,0.1626
2018-01-06 06:15:00+01:00,1,0.0237,0.1603,0.1389,0.184,0.1626
2018-01-06 06:30:00+01:00,1,0.0237,0.1603,0.1389,0.184,0.1626
2018-01-06 06:45:00+01:00,1,0.0237,0.1603,0.1389,0.184,0.1626
2018-01-06 07:00:00+01:00,1,0.0237,0.1603,0.1402,0.184,0.164
2018-01-06 07:15:00+01:00,1,0.0237,0.1603,0.1402,0.184,0.164
2018-01-06 07:30:00+01:00,1,0.0237,0.1603,0.1402,0.184,0.164
2018-01-06 07:45:00+01:00,1,0.0237,0.1603,0.1402,0.184,0.164
2018-01-06 08:00:00+01:00,1,0.0237,0.1603,0.143,0.184,0.1668
2018-01-06 08:15:00+01:00,1,0.0237,0.1603,0.143,0.184,0.1668
2018-01-06 08:30:00+01:00,1,0.0237,0.1603,0.143,0.184,0.1668
2018-01-06 08:45:00+01:00,1,0.0237,0.1603,0.143,0.184,0.1668
2018-01-06 09:00:00+01:00,1,0.0237,0.1603,0.15,0.184,0.1737
2018-01-06 09:15:00+01:00,1,0.0237,0.1603,0.15,0.184,0.1737
2018-01-06 09:30:00+01:00,1,0.0237,0.1603,0.15,0.184,0.1737
2018-01-06 09:45:00+01:00,1,0.0237,0.1603,0.15,0.184,0.1737
2018-01-06 10:00:00+01:00,3,0.0349,0.1603,0.1529,0.1952,0.1878
2018-01-06 10:15:00+01:00,3,0.0349,0.1603,0.1529,0.1952,0.1878
2018-01-06 10:30:00+01:00,1,0.0237,0.1603,0.1529,0.184,0.1766
2018-01-06 10:45:00+01:00,1,0.0237,0.1603,0.1529,0.184,0.1766
2018-01-06 11:00:00+01:00,1,0.0237,0.1603,0.1526,0.184,0.1763
2018-01-06 11:15:00+01:00,1,0.0237,0.1603,0.1526,0.184,0.1763
2018-01-06 11:30:00+01:00,1,0.0237,0.1603,0.1526,0.184,0.1763
2018-01-06 11:45:00+01:00,3,0.0349,0.1603,0.1526,0.1952,0.1875
2018-01-06 12:00:00+01:00,3,0.0349,0.1603,0.1529,0.1952,0.1878
2018-01-06 12:15:00+01:00,3,0.0349,0.1603,0.1529,0.1952,0.1878
2018-01-06 12:30:00+01:00,3,0.0349,0.1603,0.1529,0.1952,0.1878
2018-01-06 12:45:00+01:00,3,0.0349,0.1603,0.1529,0.1952,0.1878
2018-01-06 13:00:00+01:00,3,0.0349,0.1603,0.1518,0.1952,0.1867
2018-01-06 13:15:00+01:00,3,0.0349,0.1603,0.1518,0.1952,0.1867
2018-01-06 13:30:00+01:00,3,0.0349,0.1603,0.1518,0.1952,0.1867
2018-01-06 13:45:00+01:00,3,0.0349,0.1603,0.1518,0.1952,0.1867
2018-01-06 14:00:00+01:00,3,0.0349,0.1603,0.1476,0.1952,0.1825
2018-01-06 14:15:00+01:00,3,0.0349,0.1603,0.1476,0.1952,0.1825
2018-01-06 14:30:00+01:00,3,0.0349,0.1603,0.1476,0.1952,0.1825
2018-01-06 14:45:00+01:00,3,0.0349,0.1603,0.1476,0.1952,0.1825
2018-01-06 15:00:00+01:00,3,0.0349,0.1603,0.1463,0.1952,0.1812
2018-01-06 15:15:00+01:00,3,0.0349,0.1603,0.1463,0.1952,0.1812
2018-01-06 15:30:00+01:00,3,0.0349,0.1603,0.1463,0.1952,0.1812
2018-01-06 15:45:00+01:00,3,0.0349,0.1603,0.1463,0.1952,0.1812
2018-01-06 16:00:00+01:00,3,0.0349,0.1603,0.1494,0.1952,0.1843
2018-01-06 16:15:00+01:00,3,0.0349,0.1603,0.1494,0.1952,0.1843
2018-01-06 16:30:00+01:00,3,0.0349,0.1603,0.1494,0.1952,0.1843
2018-01-06 16:45:00+01:00,3,0.0349,0.1603,0.1494,0.1952,0.1843
2018-01-06 17:00:00+01:00,3,0.0349,0.1603,0.1543,0.1952,0.1892
2018-01-06 17:15:00+01:00,3,0.0349,0.1603,0.1543,0.1952,0.1892
2018-01-06 17:30:00+01:00,3,0.0349,0.1603,0.1543,0.1952,0.1892
2018-01-06 17:45:00+01:00,3,0.0349,0.1603,0.1543,0.1952,0.1892
2018-01-06 18:00:00+01:00,3,0.0349,0.1603,0.1588,0.1952,0.1937
2018-01-06 18:15:00+01:00,3,0.0349,0.1603,0.1588,0.1952,0.1937
2018-01-06 18:30:00+01:00,3,0.0349,0.1603,0.1588,0.1952,0.1937
2018-01-06 18:45:00+01:00,3,0.037,0.1603,0.1588,0.1972,0.1958
2018-01-06 19:00:00+01:00,3,0.037,0.1603,0.1548,0.1972,0.1917
2018-01-06 19:15:00+01:00,3,0.037,0.1603,0.1548,0.1972,0.1917
2018-01-06 19:30:00+01:00,3,0.037,0.1603,0.1548,0.1972,0.1917
2018-01-06 19:45:00+01:00,3,0.037,0.1603,0.1548,0.1972,0.1917
2018-01-06 20:00:00+01:00,3,0.037,0.1603,0.1498,0.1972,0.1867
2018-01-06 20:15:00+01:00,3,0.037,0.1603,0.1498,0.1972,0.1867
2018-01-06 20:30:00+01:00,3,0.037,0.1603,0.1498,0.1972,0.1867
2018-01-06 20:45:00+01:00,3,0.037,0.1603,0.1498,0.1972,0.1867
2018-01-06 21:00:00+01:00,3,0.0349,0.1603,0.1425,0.1952,0.1774
2018-01-06 21:15:00+01:00,3,0.0349,0.1603,0.1425,0.1952,0.1774
2018-01-06 21:30:00+01:00,3,0.0237,0.1603,0.1425,0.184,0.1663
2018-01-06 21:45:00+01:00,3,0.0349,0.1603,0.1425,0.1952,0.1774
2018-01-06 22:00:00+01:00,3,0.0349,0.1603,0.1451,0.1952,0.18
2018-01-06 22:15:00+01:00,3,0.0349,0.1603,0.1451,0.1952,0.18
2018-01-06 22:30:00+01:00,3,0.037,0.1603,0.1451,0.1972,0.1821
2018-01-06 22:45:00+01:00,3,0.037,0.1603,0.1451,0.1972,0.1821
2018-01-06 23:00:00+01:00,3,0.037,0.1603,0.1379,0.1972,0.1749
2018-01-06 23:15:00+01:00,3,0.037,0.1603,0.1379,0.1972,0.1749
2018-01-06 23:30:00+01:00,3,0.037,0.1603,0.1379,0.1972,0.1749
2018-01-06 23:45:00+01:00,3,0.037,0.1603,0.1379,0.1972,0.1749
2018-01-07 00:00:00+01:00,3,0.0349,0.1603,0.1307,0.1952,0.1656
2018-01-07 00:15:00+01:00,3,0.0349,0.1603,0.1307,0.1952,0.1656
2018-01-07 00:30:00+01:00,3,0.0349,0.1603,0.1307,0.1952,0.1656
2018-01-07 00:45:00+01:00,3,0.0349,0.1603,0.1307,0.1952,0.1656
2018-01-07 01:00:00+01:00,3,0.0349,0.1603,0.1248,0.1952,0.1597
2018-01-07 01:15:00+01:00,3,0.0349,0.1603,0.1248,0.1952,0.1597
2018-01-07 01:30:00+01:00,3,0.0349,0.1603,0.1248,0.1952,0.1597
2018-01-07 01:45:00+01:00,3,0.0349,0.1603,0.1248,0.1952,0.1597
2018-01-07 02:00:00+01:00,3,0.0349,0.1603,0.1248,0.1952,0.1598
2018-01-07 02:15:00+01:00,3,0.0349,0.1603,0.1248,0.1952,0.1598
2018-01-07 02:30:00+01:00,3,0.0349,0.1603,0.1248,0.1952,0.1598
2018-01-07 02:45:00+01:00,3,0.0349,0.1603,0.1248,0.1952,0.1598
2018-01-07 03:00:00+01:00,3,0.0349,0.1603,0.1229,0.1952,0.1578
2018-01-07 03:15:00+01:00,3,0.0349,0.1603,0.1229,0.1952,0.1578
2018-01-07 03:30:00+01:00,3,0.0349,0.1603,0.1229,0.1952,0.1578
2018-01-07 03:45:00+01:00,3,0.0349,0.1603,0.1229,0.1952,0.1578
2018-01-07 04:00:00+01:00,3,0.0349,0.1603,0.1214,0.1952,0.1563
2018-01-07 04:15:00+01:00,3,0.0349,0.1603,0.1214,0.1952,0.1563
2018-01-07 04:30:00+01:00,3,0.0349,0.1603,0.1214,0.1952,0.1563
2018-01-07 04:45:00+01:00,3,0.0349,0.1603,0.1214,0.1952,0.1563
2018-01-07 05:00:00+01:00,3,0.0349,0.1603,0.1221,0.1952,0.157
2018-01-07 05:15:00+01:00,3,0.0349,0.1603,0.1221,0.1952,0.157
2018-01-07 05:30:00+01:00,3,0.0349,0.1603,0.1221,0.1952,0.157
2018-01-07 05:45:00+01:00,3,0.0349,0.1603,0.1221,0.1952,0.157
2018-01-07 06:00:00+01:00,3,0.0349,0.1603,0.121,0.1952,0.1559
2018-01-07 06:15:00+01:00,3,0.0349,0.1603,0.121,0.1952,0.1559
2018-01-07 06:30:00+01:00,3,0.0349,0.1603,0.121,0.1952,0.1559
2018-01-07 06:45:00+01:00,3,0.0349,0.1603,0.121,0.1952,0.1559
2018-01-07 07:00:00+01:00,3,0.0349,0.1603,0.1219,0.1952,0.1568
2018-01-07 07:15:00+01:00,3,0.0349,0.1603,0.1219,0.1952,0.1568
2018-01-07 07:30:00+01:00,3,0.0349,0.1603,0.1219,0.1952,0.1568
2018-01-07 07:45:00+01:00,3,0.0349,0.1603,0.1219,0.1952,0.1568
2018-01-07 08:00:00+01:00,3,0.0349,0.1603,0.1294,0.1952,0.1643
2018-01-07 08:15:00+01:00,3,0.0349,0.1603,0.1294,0.1952,0.1643
2018-01-07 08:30:00+01:00,3,0.0349,0.1603,0.1294,0.1952,0.1643
2018-01-07 08:45:00+01:00,3,0.0349,0.1603,0.1294,0.1952,0.1643
2018-01-07 09:00:00+01:00,3,0.0349,0.1603,0.1321,0.1952,0.167
2018-01-07 09:15:00+01:00,3,0.0237,0.1603,0.1321,0.184,0.1558
2018-01-07 09:30:00+01:00,3,0.0237,0.1603,0.1321,0.184,0.1558
2018-01-07 09:45:00+01:00,3,0.0237,0.1603,0.1321,0.184,0.1558
2018-01-07 10:00:00+01:00,3,0.0349,0.1603,0.1337,0.1952,0.1686
2018-01-07 10:15:00+01:00,3,0.0349,0.1603,0.1337,0.1952,0.1686
2018-01-07 10:30:00+01:00,3,0.0237,0.1603,0.1337,0.184,0.1574
2018-01-07 10:45:00+01:00,3,0.0237,0.1603,0.1337,0.184,0.1574
2018-01-07 11:00:00+01:00,3,0.0237,0.1603,0.1378,0.184,0.1615
2018-01-07 11:15:00+01:00,3,0.0237,0.1603,0.1378,0.184,0.1615
2018-01-07 11:30:00+01:00,3,0.0237,0.1603,0.1378,0.184,0.1615
2018-01-07 11:45:00+01:00,3,0.0237,0.1603,0.1378,0.184,0.1615
2018-01-07 12:00:00+01:00,3,0.0237,0.1603,0.1378,0.184,0.1616
2018-01-07 12:15:00+01:00,3,0.0237,0.1603,0.1378,0.184,0.1616
2018-01-07 12:30:00+01:00,3,0.0237,0.1603,0.1378,0.184,0.1616
2018-01-07 12:45:00+01:00,3,0.0237,0.1603,0.1378,0.184,0.1616
2018-01-07 13:00:00+01:00,3,0.0237,0.1603,0.1359,0.184,0.1597
2018-01-07 13:15:00+01:00,3,0.0237,0.1603,0.1359,0.184,0.1597
2018-01-07 13:30:00+01:00,3,0.0237,0.1603,0.1359,0.184,0.1597
2018-01-07 13:45:00+01:00,3,0.0237,0.1603,0.1359,0.184,0.1597
2018-01-07 14:00:00+01:00,3,0.0237,0.1603,0.1323,0.184,0.1561
2018-01-07 14:15:00+01:00,3,0.0237,0.1603,0.1323,0.184,0.1561
2018-01-07 14:30:00+01:00,3,0.0237,0.1603,0.1323,0.184,0.1561
2018-01-07 14:45:00+01:00,3,0.0237,0.1603,0.1323,0.184,0.1561
2018-01-07 15:00:00+01:00,3,0.0237,0.1603,0.1326,0.184,0.1563
2018-01-07 15:15:00+01:00,3,0.0349,0.1603,0.1326,0.1952,0.1675
2018-01-07 15:30:00+01:00,3,0.0237,0.1603,0.1326,0.184,0.1563
2018-01-07 15:45:00+01:00,3,0.0349,0.1603,0.1326,0.1952,0.1675
2018-01-07 16:00:00+01:00,3,0.0237,0.1603,0.1361,0.184,0.1598
